Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,Public Ip Address,Get Ddos protection status for a Public IP Address,Microsoft.Network/publicIPAddresses/ddosProtectionStatus/action,Gets the effective Ddos protection status for a Public IP Address resource.,system,False
Microsoft Network,Public Ip Address,Get Public Ip Address,Microsoft.Network/publicIPAddresses/read,Gets a public ip address definition.,,False
Microsoft Network,Public Ip Address,Join Public Ip Address.,Microsoft.Network/publicIPAddresses/join/action,Joins a public ip address. Not Alertable.,,False
Microsoft Network,Public Ip Address,Returns internal public ip addresses in subscription,Microsoft.Network/internalPublicIpAddresses/read,Returns internal public ip addresses in subscription,system,False
Microsoft Network,Public Ip Address Service Endpoint Network Identifier,Join a Public Ip Address Service Endpoint Network Identifier,Microsoft.Network/publicIPAddresses/joinServiceEndpointNetworkIdentifier/action,Joins a Public Ip Address Service Endpoint Network Identifier,,False
Microsoft Network,Public Ip Prefix,Creates or Updates a Public Ip Prefix,Microsoft.Network/publicIPPrefixes/write,Creates A Public Ip Prefix Or Updates An Existing Public Ip Prefix,,False
Microsoft Network,Public Ip Prefix,Delete Public Ip Prefix,Microsoft.Network/publicIPPrefixes/delete,Deletes A Public Ip Prefix,,False
Microsoft Network,Public Ip Prefix,Get Public Ip Prefix,Microsoft.Network/publicIPPrefixes/read,Gets a Public Ip Prefix Definition,,False
Microsoft Network,Public Ip Prefix,Join PublicIPPrefix,Microsoft.Network/publicIPPrefixes/join/action,Joins a PublicIPPrefix. Not alertable.,,False
Microsoft Network,Publish Resource Data Request,Publish Resource Data Operation,Microsoft.Network/locations/publishResources/action,Publish Subscrioption Resources,system,False
Microsoft Network,Put Resource PubSub Data Request,Put Resource PubSub Data Operation,Microsoft.Network/locations/PutResourcePubsubData/action,Put Resource PubSub Data,system,False
Microsoft Network,Puts the DSCP Configuration resource,Creates or update DSCP Configuration,Microsoft.Network/dscpConfiguration/write,Operation to put the DSCP configuration,,False
Microsoft Network,Puts the DSCP Configuration resource,Creates or update DSCP Configuration,Microsoft.Network/dscpConfiguration/read,Operation to put the DSCP configuration,,False
Microsoft Network,Puts the DSCP Configuration resource,Joins DSCP Configuration,Microsoft.Network/dscpConfiguration/join/action,Joins DSCP Configuration,,False
Microsoft Network,Query ExpressRoute Ports Bandwidth Response,Query ExpressRoute Ports Bandwidth,Microsoft.Network/queryExpressRoutePortsBandwidth/action,Queries ExpressRoute Ports Bandwidth,,False
Microsoft Network,Reachability Analysis Intent,Creates or Updates a Reachability Analysis Intent,Microsoft.Network/networkManagers/verifierWorkspaces/reachabilityAnalysisIntents/write,Creates or Updates a Reachability Analysis Intent,,False
Microsoft Network,Reachability Analysis Intent,Deletes a Reachability Analysis Intent,Microsoft.Network/networkManagers/verifierWorkspaces/reachabilityAnalysisIntents/delete,Deletes a Reachability Analysis Intent,,False
Microsoft Network,Reachability Analysis Intent,Gets a Reachability Analysis Intent,Microsoft.Network/networkManagers/verifierWorkspaces/reachabilityAnalysisIntents/read,Gets a Reachability Analysis Intent,,False
Microsoft Network,Reachability Analysis Run,Creates or Updates a Reachability Analysis Run,Microsoft.Network/networkManagers/verifierWorkspaces/reachabilityAnalysisRuns/write,Creates or Updates a Reachability Analysis Run,,False
Microsoft Network,Reachability Analysis Run,Deletes a Reachability Analysis Run,Microsoft.Network/networkManagers/verifierWorkspaces/reachabilityAnalysisRuns/delete,Deletes a Reachability Analysis Run,,False
Microsoft Network,Reachability Analysis Run,Gets a Reachability Analysis Run,Microsoft.Network/networkManagers/verifierWorkspaces/reachabilityAnalysisRuns/read,Gets a Reachability Analysis Run,,False
Microsoft Network,Realtime User Metrics Keys for Traffic Management,Create or update a subscription-level key used for Realtime User Metrics collection.,Microsoft.Network/trafficManagerUserMetricsKeys/write,Creates a new subscription-level key to be used for Realtime User Metrics collection.,,False
Microsoft Network,Realtime User Metrics Keys for Traffic Management,Delete a subscription-level key used for Realtime User Metrics collection.,Microsoft.Network/trafficManagerUserMetricsKeys/delete,Deletes the subscription-level key used for Realtime User Metrics collection.,,False
Microsoft Network,Realtime User Metrics Keys for Traffic Management,Get the subscription-level key used for Realtime User Metrics collection.,Microsoft.Network/trafficManagerUserMetricsKeys/read,Gets the subscription-level key used for Realtime User Metrics collection.,,False
Microsoft Network,Represents Hub BgpConnection resource,Creates or Updates Hub Bgp Connection child resource of Virtual Hub,Microsoft.Network/virtualHubs/bgpConnections/write,Creates or Updates a Hub Bgp Connection child resource of Virtual Hub,,False
Microsoft Network,Represents Hub BgpConnection resource,Deletes Hub Bgp Connection resource of Virtual Hub,Microsoft.Network/virtualHubs/bgpConnections/delete,Deletes a Hub Bgp Connection child resource of Virtual Hub,,False
Microsoft Network,Represents Hub BgpConnection resource,Get Hub Bgp Connection child resource of Virtual Hub,Microsoft.Network/virtualHubs/bgpConnections/read,Gets a Hub Bgp Connection child resource of Virtual Hub,,False
Microsoft Network,Represents Hub IpConfiguration resource,Creates or Updates Hub IpConfiguration child resource of Virtual Hub,Microsoft.Network/virtualHubs/ipConfigurations/write,Creates or Updates a Hub IpConfiguration child resource of Virtual Hub,,False
Microsoft Network,Represents Hub IpConfiguration resource,Deletes Hub IpConfiguration resource of Virtual Hub,Microsoft.Network/virtualHubs/ipConfigurations/delete,Deletes a Hub IpConfiguration child resource of Virtual Hub,,False
Microsoft Network,Represents Hub IpConfiguration resource,Get Hub IpConfiguration child resource of Virtual Hub,Microsoft.Network/virtualHubs/ipConfigurations/read,Gets a Hub IpConfiguration child resource of Virtual Hub,,False
Microsoft Network,Represents a HubVirtualNetworkConnection resource,Create or update a HubVirtualNetworkConnection,Microsoft.Network/virtualHubs/hubVirtualNetworkConnections/write,Create or update a HubVirtualNetworkConnection,,False
Microsoft Network,Represents a HubVirtualNetworkConnection resource,Deletes a HubVirtualNetworkConnection,Microsoft.Network/virtualHubs/hubVirtualNetworkConnections/delete,Deletes a HubVirtualNetworkConnection,,False
Microsoft Network,Represents a HubVirtualNetworkConnection resource,Get a HubVirtualNetworkConnection,Microsoft.Network/virtualHubs/hubVirtualNetworkConnections/read,Get a HubVirtualNetworkConnection,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Attaches a P2SVpnGateway Hub from WAN Traffic manager,microsoft.network/p2sVpnGateways/attach/action,Attaches a P2SVpnGateway Hub from WAN Traffic manager,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Delete P2SVpnGateway,Microsoft.Network/p2sVpnGateways/delete,Deletes a P2SVpnGateway.,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Detaches a P2SVpnGateway Hub from WAN Traffic manager,microsoft.network/p2sVpnGateways/detach/action,Detaches a P2SVpnGateway Hub from WAN Traffic manager,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Disconnect p2s vpn connections,Microsoft.Network/p2sVpnGateways/disconnectp2svpnconnections/action,Disconnect p2s vpn connections,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Generate Vpn Profile for P2SVpnGateway,Microsoft.Network/p2sVpnGateways/generatevpnprofile/action,Generate Vpn Profile for P2SVpnGateway,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Get P2SVpnGateway.,Microsoft.Network/p2sVpnGateways/read,Gets a P2SVpnGateway.,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Gets a P2S Vpn Connection health detailed for P2SVpnGateway,Microsoft.Network/p2sVpnGateways/getp2svpnconnectionhealthdetailed/action,Gets a P2S Vpn Connection health detailed for P2SVpnGateway,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Gets a P2S Vpn Connection health for P2SVpnGateway,Microsoft.Network/p2sVpnGateways/getp2svpnconnectionhealth/action,Gets a P2S Vpn Connection health for P2SVpnGateway,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Put P2SVpnGateway.,Microsoft.Network/p2sVpnGateways/write,Puts a P2SVpnGateway.,,False
Microsoft Network,Represents a P2SVpnGateway resource.,Resets a P2SVpnGateway,microsoft.network/p2sVpnGateways/reset/action,Resets a P2SVpnGateway,,False
Microsoft Network,Represents a Virtual Hub resource,Create or update a Virtual Hub,Microsoft.Network/virtualHubs/write,Create or update a Virtual Hub,,False
Microsoft Network,Represents a Virtual Hub resource,Deletes a Virtual Hub,Microsoft.Network/virtualHubs/delete,Deletes a Virtual Hub,,False
Microsoft Network,Represents a Virtual Hub resource,Get Routes advertised by a connection ,Microsoft.Network/virtualHubs/outboundRoutes/action,Get Routes advertised by a virtual wan connection,,False
Microsoft Network,Represents a Virtual Hub resource,Get a Virtual Hub,Microsoft.Network/virtualHubs/read,Get a Virtual Hub,,False
Microsoft Network,Represents a Virtual Hub resource,Gets Virtual Hub effective routes,Microsoft.Network/virtualHubs/effectiveRoutes/action,Gets effective route configured on Virtual Hub,,False
Microsoft Network,Represents a Virtual Hub resource,Gets all Virtual Hubs that reference a Virtual Wan.,Microsoft.Network/virtualWans/virtualHubs/read,Gets all Virtual Hubs that reference a Virtual Wan.,,False
Microsoft Network,Represents a Virtual Hub resource,Gets inbound routes from vwan connection,Microsoft.Network/virtualHubs/inboundRoutes/action,Gets routes learnt from a virtual wan connection,,False
Microsoft Network,Represents a Virtual Hub resource,Validate or execute the hub router migration,Microsoft.Network/virtualHubs/migrateRouteService/action,Validate or execute the hub router migration,,False
Microsoft Network,Represents a Virtual Wan resource,Create or update a Virtual Wan,Microsoft.Network/virtualWans/write,Create or update a Virtual Wan,,False
Microsoft Network,Represents a Virtual Wan resource,Deletes a Virtual Wan,Microsoft.Network/virtualWans/delete,Deletes a Virtual Wan,,False
Microsoft Network,Represents a Virtual Wan resource,Generate VirtualWanVpnServerConfiguration VpnProfile,Microsoft.Network/virtualwans/generateVpnProfile/action,Generate VirtualWanVpnServerConfiguration VpnProfile,,False
